protein_ids	protein_names	gene_names	uniprot_ids	refset_protein_ids	refseq_mrna_id	ensembl_id	mgi_id	protein_length	protein_copynumber	protein_halflife	mrna_copynumber	mrna_halflife	transcription_rate	translation_rate
IPI00421179.1;IPI00856453.1;IPI00515195.2;IPI00856883.1;IPI00857522.1;IPI00856763.1;IPI00223953.1;IPI00857351.1;IPI00854980.1;IPI00856470.1	Eukaryotic translation initiation factor 4 gamma 1;Eif4g1 protein	Eif4g1	Q6NZJ6-1;Q6NZJ6;Q3UTK0;Q3UYM6;Q6PD42;Q8K0J8;Q8R2V4;Q6NZJ6-2	NP_666053	NM_145941	ENSMUST00000044783;ENSMUST00000115460;ENSMUST00000073840;ENSMUST00000115457;ENSMUST00000115461	MGI:2384784;MGI:2384784;MGI:2384784	1600	4955.76	31.82	152.93000000000001	17.850000000000001	9.1999999999999993	1.46
IPI00110922.2	Actin-related protein 6	Actr6	Q9D864	NP_080190	NM_025914	ENSMUST00000020109	MGI:1914269	396	3036.29	22.9	2.4900000000000002	5.4800000000000004	0.37	68.459999999999994
IPI00109420.2	Kinesin heavy chain isoform 5A;Neuronal kinesin heavy chain;Kinesin heavy chain neuron-specific 1	Kif5a;Kiaa4086;Kif5;Nkhc1	P33175;O70402;Q05CD7;Q3US62	NP_001034089;NP_032473	NA	ENSMUST00000099172	MGI:109564	1027	1793.14	66.32	"NA"	"NA"	"NA"	"NA"
IPI00224561.1	UPF0550 protein C7orf28 homolog	NA	Q8C1Y8	NP_808350	NM_177682	ENSMUST00000031621	MGI:2141070	480	3767.6	5.27	"NA"	11.57	"NA"	"NA"
IPI00649035.1;IPI00280015.4	Chloride channel CLIC-like 1;Chloride channel CLIC-like 1, isoform CRA_a;Chloride channel CLIC-like protein 1	Clcc1;RP23-217I18.1-001;mCG_4070	A2AEM2;Q99LI2	NP_663518	NM_145543	ENSMUST00000106613;ENSMUST00000029483;ENSMUST00000106609;ENSMUST00000106610;ENSMUST00000106611	MGI:2385186;MGI:2385186	544	4066.57	22.09	8.2599999999999998	10.119999999999999	0.73999999999999999	27.359999999999999
IPI00125451.2	Katanin p60 ATPase-containing subunit A1;p60 katanin;Lipotransin	Katna1	Q9WV86	NP_035965	NM_011835	ENSMUST00000019929	MGI:1344353	493	4544.97	36.74	8.8699999999999992	6.1399999999999997	1.1699999999999999	21.66
IPI00886331.1	NA	NA	NA	NA	NA	NA	NA	325	1997.81	20.3	"NA"	"NA"	"NA"	"NA"
IPI00622945.3;IPI00112229.1	NA	NA	NA	NP_780460	NM_175251	NA	NA	1829	3256.85	23.98	"NA"	5.5499999999999998	"NA"	"NA"
IPI00406829.1	GRIP and coiled-coil domain-containing protein 1;Golgi coiled-coil protein 1	Gcc1	Q9D4H2;Q8VC84	NP_083176	NM_028900	ENSMUST00000064377;ENSMUST00000090511	MGI:1921625	778	2036.57	40.23	4.0700000000000003	3.9700000000000002	0.79000000000000004	20.199999999999999
IPI00471097.2	LYR motif-containing protein 5;Growth hormone-inducible soluble protein	Lyrm5	Q91V16	NP_001157100;NP_598449	NM_001163628	ENSMUST00000039729;ENSMUST00000111719;ENSMUST00000111721;ENSMUST00000111723;ENSMUST00000111724;ENSMUST00000111725;ENSMUST00000111726	MGI:1914886	86	2405.61	31.08	"NA"	6.75	"NA"	"NA"
IPI00172147.2;IPI00845632.1	TBC1 domain family member 23	Tbc1d23	Q8K0F1-1;Q8K0F1;Q8K0F1-2	NP_080530	NM_026254	ENSMUST00000023431	MGI:1914831;MGI:1914831	684	3006.19	14.79	5.75	7.3399999999999999	0.66000000000000003	36.780000000000001
IPI00330331.7;IPI00753858.2;IPI00880735.1;IPI00651871.2	MKIAA4191 protein;Putative uncharacterized protein	Brd1;mKIAA4191	Q571F6;Q80UP2;Q3UE68	NP_001028446;XP_001476551;XP_001476569	NM_001033274	ENSMUST00000023022;ENSMUST00000109381;ENSMUST00000088911	MGI:1924161;MGI:1924161	1189	1987.3	22.65	"NA"	4.54	"NA"	"NA"
IPI00125574.1;IPI00884473.1;IPI00919230.1;IPI00918995.1;IPI00918477.1;IPI00919141.1;IPI00653551.1	RISC-loading complex subunit TARBP2;TAR RNA-binding protein 2;Protamine-1 RNA-binding protein;TAR (HIV) RNA binding protein 2;TAR (HIV) RNA binding protein 2, isoform CRA_a	Tarbp2;Prbp;mCG_17581	P97473;Q99M41	NP_033345	NM_009319	ENSMUST00000023813	MGI:103027;MGI:103027	365	5967.33	34.37	"NA"	8.9100000000000001	"NA"	"NA"
IPI00221491.2;IPI00648369.2;IPI00884520.1	Tripartite motif-containing protein 65;Putative uncharacterized protein	Trim65	Q8BFW4-1;Q8BFW4;A4FUV9;A4FUW0;Q8BFW4-2;Q8BJT1	NP_848917	NM_178802	ENSMUST00000067632;ENSMUST00000106440	MGI:2442815;MGI:2442815;MGI:2442815	522	1078.4	112.78	4.0599999999999996	4.5599999999999996	1.0600000000000001	29.129999999999999
IPI00453867.3	24-dehydrocholesterol reductase;3-beta-hydroxysterol delta-24-reductase	Dhcr24;Kiaa0018	Q8VCH6;B1B0I4	NP_444502	NM_053272	ENSMUST00000047973	MGI:1922004	516	11288.48	25.59	27.370000000000001	14.69	1.8700000000000001	20.77
IPI00121008.3;IPI00881480.1;IPI00881338.1	Tetraspanin-4;Transmembrane 4 superfamily member 7	Tspan4;Tm4sf7	Q9DCK3;Q4FJW7	NP_444312	NM_053082	ENSMUST00000026585;ENSMUST00000117634	MGI:1928097	238	6007.34	7.48	"NA"	13.44	"NA"	"NA"
IPI00653438.1;IPI00468202.4	Putative uncharacterized protein;Trophoblast glycoprotein;5T4 oncofetal trophoblast glycoprotein	Tpbg;5t4	Q3UPI2;Q8C7R8;Q9Z0L0	NP_001158264;NP_035757	NM_001164792	ENSMUST00000006559;ENSMUST00000098500	MGI:1341264;MGI:1341264	426	10672.92	7.16	11.77	7.04	1.3899999999999999	107.92
IPI00275587.6;IPI00606459.1	Septin-10	Sept10	Q8C650-1;Q8C650;Q8C650-2	NP_001020081;NP_001020082	NM_001024910	ENSMUST00000020074;ENSMUST00000089092	MGI:1918110;MGI:1918110	452	4133.47	31.18	12.029999999999999	6.3799999999999999	1.55	15.550000000000001
IPI00133725.1;IPI00896056.1	Matrix metalloproteinase-14;Membrane-type matrix metalloproteinase 1;Membrane-type-1 matrix metalloproteinase;MMP-X1;MT-MMP;Putative uncharacterized protein	Mmp14;Mtmmp	P53690;Q3TQH0;Q3U2T0;Q6DFU5;Q6GX97;Q8BTX2	NP_032634	NM_008608	ENSMUST00000089688	MGI:101900;MGI:101900	582	5613.77	4.82	27.890000000000001	9.0800000000000001	2.71	33.409999999999997
IPI00120201.1	Protein GTLF3B;Gene trap locus protein F3b;Gene trap locus protein F3-2	Gtlf3b	Q9DBW3	NP_079570	NM_025294	ENSMUST00000019075	MGI:1344388	110	8511.42	19.07	5.1600000000000001	8.7300000000000004	0.51000000000000001	97.959999999999994
IPI00263878.1;IPI00322466.5;IPI00403425.2;IPI00131170.1	Phosphatidylinositol 3-kinase regulatory subunit alpha;PI3-kinase p85 subunit alpha;PtdIns-3-kinase p85-alpha;Phosphoinositide 3-kinase p85alpha	Pik3r1	P26450;P70304;Q8K3B3;P70305;Q3TP23;Q80UI5	NP_001070963;NP_001020126	NM_001077495	ENSMUST00000055518;ENSMUST00000035532	MGI:97583;MGI:97583;MGI:97583	724	5893.49	41.08	9.5099999999999998	3.9100000000000001	2.1000000000000001	19.190000000000001
IPI00331519.2;IPI00311203.1	Putative uncharacterized protein;1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase beta-3;Phosphoinositide phospholipase C;Phospholipase C-beta-3	Plcb3	Q3TPL1;Q3TWI4;Q3UIS0;Q571K9;Q62076;Q8C8I0;Q8CI86;Q9R1Y4;P51432	NP_032900	NM_008874	ENSMUST00000025912	MGI:104778;MGI:104778	1234	5231.46	46.07	9.5	10.17	0.83999999999999997	21.109999999999999
IPI00130103.1;IPI00656225.1	Solute carrier family 35 member B1;UDP-galactose transporter-related protein 1;UDP-galactose translocator 2	Slc35b1;Ugalt2	P97858-1;P97858;P97858-2	NP_058032	NM_016752	ENSMUST00000021243	MGI:1343133;MGI:1343133	322	4702.35	18.06	40.789999999999999	11.41	4.04	6.6100000000000003
IPI00110708.3;IPI00850529.1	Coiled-coil domain-containing protein 51	Ccdc51	Q3URS9-1;Q3URS9;Q3URS9-2	NP_079965	NM_025689	ENSMUST00000026735	MGI:1913908;MGI:1913908	406	4615.64	75.9	1.53	4.7999999999999998	0.25	99.659999999999997
IPI00776049.1;IPI00130227.1;IPI00649863.1;IPI00551118.4;IPI00649361.1;IPI00649625.1	Translation initiation factor IF-2;Translation initiation factor IF-2, mitochondrial;Mitochondrial translational initiation factor 2	Mtif2;RP23-92B18.1-002;RP23-92B18.1-003;RP23-92B18.1-006;RP23-92B18.1-005	Q5M6W6;Q91YJ5;Q5M6W7;Q5M6W5;Q5M6W8	NP_598528	NM_133767	ENSMUST00000020749;ENSMUST00000093239;ENSMUST00000101423	MGI:1924034;MGI:1924034;MGI:1924034;MGI:1924034;MGI:1924034	727	2496.86	117.32	5.4100000000000001	7.1299999999999999	0.64000000000000001	12.380000000000001
IPI00896685.1;IPI00341073.4;IPI00661056.3	Zinc finger HIT domain-containing protein 6	Znhit6	Q3UFB2-2;Q3UFB2;B2RW16;Q3UFB2-1	NP_001074563	NM_001081094	ENSMUST00000098534;ENSMUST00000116267	MGI:1916996;MGI:1916996	460	4004.45	9.46	11.210000000000001	11.77	0.92000000000000004	34.340000000000003
IPI00130131.1	Caspase-7;LICE2 cysteine protease;Apoptotic protease Mch-3;Caspase-7 subunit p20;Caspase-7 subunit p11	Casp7;Lice2;Mch3	P97864;Q4FJQ4;Q8C4M5	NP_031637	NM_007611	ENSMUST00000026062	MGI:109383	303	6345.93	31.75	3.7200000000000002	6.4000000000000004	0.47999999999999998	76.629999999999995
IPI00551411.5;IPI00473340.3;IPI00661059.2;IPI00761666.2;IPI00674321.3;IPI00828324.1;IPI00874778.1	Vacuolar protein sorting-associated protein 13C;Chorein	Vps13c;Kiaa3021;Vps13c 3' variant II	Q8BX70-1;Q8BX70;A1ILG8;A1ILH3;Q8BX70-3;Q8BX70-2;A1ILH2	NP_796158	NM_177184	ENSMUST00000057972;ENSMUST00000077879;ENSMUST00000098601	MGI:2444207;MGI:2444207;MGI:2444207;MGI:2444207	3748	3810.81	86.33	2.8900000000000001	18.039999999999999	0.16	62.630000000000003
IPI00403352.6;IPI00742338.1;IPI00742306.1;IPI00757993.2;IPI00331717.11;IPI00919059.1;IPI00317200.5;	Serine/threonine-protein kinase SMG1	Smg1;Kiaa0421	Q8BKX6-1;Q8BKX6	NP_001026984	NM_001031814	ENSMUST00000032891	MGI:1919742	3658	4254.26	41.89	14.31	7.2300000000000004	1.6599999999999999	11.82
IPI00136000.1;IPI00856144.1;IPI00856904.1;IPI00225322.1;IPI00856779.1;IPI00856263.1;IPI00886359.1	Alpha-adducin;Erythrocyte adducin subunit alpha	Add1	Q9QYC0-1;Q9QYC0;Q8K232;Q9QYC0-2	NP_001019629;NP_001095914;NP_038485	NM_001024458	ENSMUST00000114338;ENSMUST00000114340	MGI:87918;MGI:87918	735	7391.11	15.22	16.59	15.880000000000001	1.0800000000000001	30.629999999999999
IPI00471137.2	Aldo-keto reductase family 1, member C12	Akr1c12	Q91X42;Q9JLI0;Q9R0M7	NP_038805	NM_013777	ENSMUST00000021632	MGI:1351661	323	7752.14	129.82	10.24	10.6	0.88	23.050000000000001
IPI00676858.2;IPI00849484.1	NA	NA	NA	XP_913066;XP_485358	NA	NA	NA	270	5592.43	858.4	"NA"	"NA"	"NA"	"NA"
IPI00323705.2;IPI00775830.1;IPI00775900.1	Histone deacetylase 6;Histone deacetylase mHDA2;Putative uncharacterized protein	Hdac6;RP23-198C2.1-003	Q9Z2V5;B1AUA6;Q3U4Q5;Q8CGC3;Q3UG37	NP_001123888;NP_034543	NM_001130416	ENSMUST00000033501;ENSMUST00000115642	MGI:1333752;MGI:1333752	1152	3014.04	83.31	5.4800000000000004	11.1	0.46000000000000002	17.52
IPI00330019.3;IPI00402860.1	Upstream-binding protein 1;Nuclear factor 2d9	Ubp1;Cp2b;Nf2d9	Q811S7-1;Q811S7;Q811S7-2;B2RUD2	NP_001076788;NP_038727	NM_001083319	ENSMUST00000084885;ENSMUST00000116492	MGI:104889;MGI:104889	540	6961.69	28.1	16.960000000000001	5.75	2.3799999999999999	20.960000000000001
IPI00127231.1;IPI00653148.2	Ubiquitin carboxyl-terminal hydrolase 3;Ubiquitin thioesterase 3;Ubiquitin-specific-processing protease 3;Deubiquitinating enzyme 3;Ubiquitin carboxyl-terminal hydrolase	Usp3	Q91W36;Q3TT00	NP_659186	NM_144937	ENSMUST00000034940;ENSMUST00000098613	MGI:2152450;MGI:2152450	520	5991.98	22.64	13.1	5.8200000000000003	1.8200000000000001	24.460000000000001
IPI00762064.1;IPI00122018.4;IPI00877186.1	Dual specificity protein kinase TTK;Putative uncharacterized protein	Ttk;Esk	P35761-1;P35761;P35761-2;Q6PD96;Q8BY97;Q3TPW2;Q8BX21	NP_033471;NP_001103735	NM_009445	ENSMUST00000070326	MGI:1194921;MGI:1194921;MGI:1194921	856	2181.85	7.89	9.7100000000000009	6.3700000000000001	1.25	24.77
IPI00896730.1;IPI00129253.2;IPI00652330.1	Lymphocyte antigen 75;DEC-205;Putative uncharacterized protein	Ly75;RP23-10L17.4-001;Cd205	A2AW86;B2RWW5;Q3UMG1;Q60767;Q3TZE4	NP_038853	NM_013825	ENSMUST00000112533;ENSMUST00000028362;ENSMUST00000100079	MGI:106662;MGI:106662;MGI:106662	1723	2689.49	16.08	7.1500000000000004	15.539999999999999	0.46999999999999997	25.02
IPI00313517.11;IPI00461014.1;IPI00874972.1;IPI00875721.1;IPI00622823.4;IPI00828778.1;IPI00473485.1;IPI00761264.2;IPI00652588.1	BNIP2 motif-containing molecule at the C-terminal region 1	Bmcc1;Kiaa0367	Q52KR3-1;Q52KR3	NP_851993	NM_181348	ENSMUST00000044176;ENSMUST00000087689;ENSMUST00000099594	MGI:2443750	3084	3216.68	15.42	8.0800000000000001	12.99	0.59999999999999998	27.140000000000001
IPI00857925.1;IPI00400435.1	Fasciculation and elongation protein zeta-2;Zygin-2;Zygin II	Fez2	Q6TYB5;Q3TN06;Q3U049;Q6P395	NP_955519	NM_199448	ENSMUST00000070039;ENSMUST00000112487	MGI:2675856	375	6880.97	12.48	61.399999999999999	6.2699999999999996	8.0199999999999996	8.7599999999999998
IPI00226787.2;IPI00831326.1	FAD synthetase;FMN adenylyltransferase;FAD pyrophosphorylase;Flavin adenine dinucleotide synthetase;Molybdenum cofactor biosynthesis protein-like region;FAD synthetase region	Flad1	Q8R123-2;Q8R123;Q8R123-1	NP_796015	NM_177041	ENSMUST00000050398;ENSMUST00000107426;ENSMUST00000107429	MGI:2443030;MGI:2443030	518	9263.36	86	8.5999999999999996	9.9199999999999999	0.78000000000000003	34.700000000000003
IPI00404595.3;IPI00881635.1;IPI00881496.1	Leucine-rich repeat-containing protein 8C;Protein AD158	Lrrc8c;Ad158	Q8R502;Q3TNL3;Q8VE36	NP_598658	NM_133897	ENSMUST00000067924	MGI:2140839	803	6515.48	26.57	17.699999999999999	4.4400000000000004	3.1299999999999999	18.02
IPI00420580.4;IPI00938478.1	Spastin	Spast;Kiaa1083;Spg4	Q9QYY8	NP_001156342;NP_058658	NM_001162870	ENSMUST00000024869	MGI:1858896	614	2522.92	31.75	4.54	6.7400000000000002	0.56000000000000005	24.989999999999998
IPI00154065.1;IPI00894711.1;IPI00894896.1;IPI00882358.1;IPI00881615.1	Uncharacterized protein C12orf11 homolog;Likely orthologue of H. sapiens chromosome 12 open reading frame 11 (C12orf11)	RP23-158O11.1;4933424B01Rik;RP23-158O11.1-001;mCG_15019;RP23-158O11.1-003	Q8QZV7;B2KG23;B2KG24	NP_620096	NM_138757	ENSMUST00000032427	MGI:1918427	732	4054.37	20.21	"NA"	12.300000000000001	"NA"	"NA"
IPI00222589.3	Tyrosine-protein kinase-like 7	Ptk7	Q8BKG3;Q3V2W2	NP_780377	NM_175168	ENSMUST00000044442	MGI:1918711	1062	4340.37	14.06	10.18	20.890000000000001	0.56000000000000005	31.129999999999999
IPI00830152.1;IPI00331736.3;IPI00831529.1;IPI00858194.1;IPI00475262.3;IPI00831351.1	Putative uncharacterized protein;Phosphatidylinositol-4-phosphate 5-kinase type-1 alpha;Phosphatidylinositol-4-phosphate 5-kinase type I alpha;Phosphatidylinositol-4-phosphate 5-kinase type I beta;68 kDa type I phosphatidylinositol-4-phosphate 5-kinase	Pip5k1a;Pip5k1b	Q3U917;P70182-1;P70182;P70182-2	NP_032873	NM_008847	ENSMUST00000107236;ENSMUST00000107233;ENSMUST00000107235	MGI:107929;MGI:107929;MGI:107929	547	4440.1	7.23	20.469999999999999	4.1600000000000001	3.5800000000000001	25.510000000000002
IPI00130757.1;IPI00775932.1	Muskelin	Mkln1	O89050;Q3TNJ2;Q3UWT3	NP_038819	NM_013791	ENSMUST00000026699	MGI:1351638	735	3789.1	6.93	13.710000000000001	13.380000000000001	1	33.990000000000002
IPI00330539.1;IPI00471268.1	Kin of IRRE-like protein 1;Kin of irregular chiasm-like protein 1;Nephrin-like protein 1	Kirrel;Kirrel1;Neph1	Q80W68-1;Q80W68;Q80W68-2	NP_001164456;NP_570937	NM_130867	ENSMUST00000041732	MGI:1891396;MGI:1891396	789	6692.39	5.59	50.380000000000003	12.199999999999999	3.9100000000000001	19.460000000000001
IPI00458418.2	Allograft inflammatory factor 1-like;Ionized calcium-binding adapter molecule 2	Aif1l;Iba2	Q9EQX4;A2ATN1	NP_660126	NA	ENSMUST00000001920	MGI:1919598	150	6756.44	147.56	"NA"	"NA"	"NA"	"NA"
IPI00136475.1	Leucine-rich repeats and immunoglobulin-like domains protein 1	Lrig1	P70193;B7ZP45	NP_032403	NM_008377	ENSMUST00000032105;ENSMUST00000101126	MGI:107935	1091	1957.88	3.57	39.020000000000003	6.7599999999999998	4.7699999999999996	11.210000000000001
IPI00896596.1;IPI00918894.1	DET1- and DDB1-associated protein 1	Dda1	Q9D9Z5	NP_079876	NM_025600	ENSMUST00000098645	MGI:1913748	102	4688.7	10.18	13.380000000000001	9.4600000000000009	1.25	32.25
IPI00138866.3;IPI00652865.2	Thioredoxin reductase 3;Thioredoxin reductase TR2;Thioredoxin and glutathione reductase	Txnrd3;Tgr;Trxr3	Q99MD6	NP_694802	NM_153162	ENSMUST00000000828	MGI:2386711	613	2143.88	60	5.1399999999999997	9.4600000000000009	0.52000000000000002	28.25
IPI00421052.1;IPI00357096.3;IPI00377849.1	Nipped-B-like protein;Delangin homolog;SCC2 homolog	Nipbl	Q6KCD5-1;Q6KCD5;Q6KCD5-2;Q05CI1;Q3TPM9;Q497G5	NP_081983;NP_957684	NM_027707	ENSMUST00000052965	MGI:1913976;MGI:1913976	2798	4523.86	25.99	16.109999999999999	8.3900000000000006	1.6699999999999999	13.99
IPI00109375.1;IPI00223489.1;IPI00356356.4	Poliovirus receptor-related protein 2;Murine herpesvirus entry protein B;Nectin-2;Poliovirus receptor homolog	Pvrl2;Mph;Pvr;Pvs	P32507-1;P32507;Q80XJ5;P32507-2;Q3TZU9;Q8C6F2;Q91VT9	NP_033016;NP_001153196	NM_008990	ENSMUST00000075447;ENSMUST00000108450	MGI:97822;MGI:97822	530	5750.82	9.96	7.0599999999999996	16.359999999999999	0.45000000000000001	77.730000000000004
IPI00165760.1;IPI00808625.1;IPI00880295.1;IPI00880638.1	FK506-binding protein 14;Peptidyl-prolyl cis-trans isomerase;Fkbp14 protein;Putative uncharacterized protein	Fkbp14	P59024;Q542Q0;Q05BQ9;Q3TQQ3	NP_705801	NM_153573	ENSMUST00000046520;ENSMUST00000114394	MGI:2387639;MGI:2387639;MGI:2387639	211	1122.65	46.83	3.5299999999999998	15.82	0.22	78.140000000000001
IPI00464280.2;IPI00336844.1;IPI00400174.1;IPI00648472.1;IPI00880567.1	Epsin 2;Epsin-2;EPS-15-interacting protein 2;Intersectin-EH-binding protein 2	Epn2;RP23-155J3.7-006;RP23-155J3.7-005	Q5NCM5;Q69ZS5;Q8CHU3-1;Q8CHU3;Q8CHU3-2;Q5NCM7;Q5NCM6	NP_034278	NM_010148	ENSMUST00000093020;ENSMUST00000108712;ENSMUST00000001063;ENSMUST00000116368;ENSMUST00000108711	MGI:1333766;MGI:1333766;MGI:1333766;MGI:1333766	634	9234.35	38.87	10.6	5.4400000000000004	1.5600000000000001	35.579999999999998
IPI00938508.1	Novel rhodanese-like protein;Putative uncharacterized protein	2610029I01Rik;RP23-38K18.2;RP23-38K18.2-001	Q9D0B5	NP_084116	NM_029840	ENSMUST00000029915	MGI:1924282	157	3877.91	71.49	3.8700000000000001	6.8799999999999999	0.46999999999999997	32.939999999999998
IPI00463147.1;IPI00169679.1	DNA-directed RNA polymerase III subunit RPC7;DNA-directed RNA polymerase III subunit G	Polr3g	Q6NXY9-1;Q6NXY9;Q6NXY9-2	NP_001074645	NM_001081176	ENSMUST00000048993	MGI:1914736;MGI:1914736	223	5128.81	60.36	4.2599999999999998	5.4100000000000001	0.63	43.579999999999998
IPI00154056.1;IPI00653175.1;IPI00918314.1	Lysosomal acid phosphatase;Acid phosphatase 2 lysosomal	Acp2;RP23-20F9.7-005;RP23-20F9.7-004	P24638;A2AGR5;Q3U4F3;B7ZCF4;Q3UZN1;B7ZCF5	NP_031413	NM_007387	ENSMUST00000002172;ENSMUST00000099722	MGI:87882;MGI:87882	423	7733.94	59.6	8.6799999999999997	10.42	0.76000000000000001	31.690000000000001
IPI00229931.1	Tubulin-specific chaperone E;Tubulin-folding cofactor E	Tbce	Q8CIV8	NP_848027	NM_178337	ENSMUST00000039894	MGI:1917680	524	5351.83	108.63	8.0299999999999994	3.4199999999999999	1.78	19.649999999999999
IPI00135899.1;IPI00331453.4;IPI00458546.1	TNF receptor-associated factor 1;Putative uncharacterized protein	Traf1	P39428;Q3UM74;Q4VA12;Q8CE28;Q8C245	NP_033447	NM_009421	ENSMUST00000028234;ENSMUST00000113064	MGI:101836;MGI:101836;MGI:101836	409	1398.13	20.1	12.130000000000001	6.7000000000000002	1.51	19.649999999999999
IPI00128254.2;IPI00475177.4;IPI00750107.1	Spermatid perinuclear RNA-binding protein	Strbp;Spnr	Q91WM1-1;Q91WM1;A2BH81;Q8C5B7;Q9CVW0;Q91WM1-2	NP_033287	NM_009261	ENSMUST00000028279;ENSMUST00000072186	MGI:104626;MGI:104626	672	4317.47	32.73	1.27	23.350000000000001	0.080000000000000002	146.24000000000001
IPI00124120.5;IPI00816925.1;IPI00876424.1;IPI00816906.1;IPI00625580.2;IPI00885508.1;IPI00885257.1	Sacsin	Sacs;Kiaa0730	Q9JLC8-3;Q9JLC8;Q9JLC8-1;Q9JLC8-2	NA	NA	ENSMUST00000074447;ENSMUST00000100499;ENSMUST00000119943	MGI:1354724;MGI:1354724;MGI:1354724	4582	4895.7	48.72	"NA"	"NA"	"NA"	"NA"
IPI00788406.1;IPI00169589.2;IPI00474916.3	Sulfhydryl oxidase 2;Quiescin Q6-like protein 1	Qsox2;Qscn6l1	Q3TMX7-1;Q3TMX7;Q3TMX7-2;Q3TMX7-3	NP_705787	NM_153559	ENSMUST00000036187;ENSMUST00000116561	MGI:2387194;MGI:2387194;MGI:2387194	692	7982.67	40.82	3.5899999999999999	6.7999999999999998	0.44	89.299999999999997
IPI00320459.2;IPI00223392.1	Epiplakin	Eppk1	Q8R0W0	NP_659097	NA	NA	MGI:2386306	6548	2818.29	154.48	"NA"	"NA"	"NA"	"NA"
IPI00755697.2;IPI00816910.1	Dedicator of cytokinesis protein 1;180 kDa protein downstream of CRK;DOCK180	Dock1	Q8BUR4-1;Q8BUR4;Q8BUR4-2	NP_001028592	NM_001033420	ENSMUST00000084488	MGI:2429765;MGI:2429765	1865	3840.88	42	8.5	14.460000000000001	0.58999999999999997	18.010000000000002
IPI00659505.2;IPI00828584.1;IPI00462775.1	Ankrd11 protein	Ankrd11	B2RY01;B7ZWM7;Q3UMF4;Q6PB57;Q9CRP7	NP_001074848	NM_001081379	ENSMUST00000039345	MGI:1924337	2664	4275.52	33.23	"NA"	6.4900000000000002	"NA"	"NA"
IPI00112611.2;IPI00221399.2;IPI00776021.1;IPI00776263.1;IPI00848997.1;IPI00848809.1;IPI00828782.1;IPI00876287.1;IPI00776148.1	Lysine-specific demethylase 5C;Histone demethylase JARID1C;Jumonji/ARID domain-containing protein 1C;Protein SmcX;Protein Xe169	Kdm5c;Jarid1c;Kiaa0234;Smcx;Xe169	P41230-1;P41230;P41230-2;Q05CE7;Q8CGG4;P41230-3	NP_038696	NM_013668	ENSMUST00000082177;ENSMUST00000112584;ENSMUST00000112588	MGI:99781;MGI:99781;MGI:99781	1554	3120.7	4.64	33.189999999999998	13.49	2.4100000000000001	16.5
IPI00387505.1;IPI00720114.1;IPI00459332.1	Phenylalanyl-tRNA synthetase, mitochondrial;Phenylalanine--tRNA ligase;Putative uncharacterized protein	Fars2;Fars1	Q99M01;Q8BW46	NP_077236;NP_001034278	NM_024274	ENSMUST00000021857	MGI:1917205;MGI:1917205	451	4905.04	18.47	3.9199999999999999	18.219999999999999	0.25	71.980000000000004
IPI00649005.1;IPI00395157.2;IPI00649753.2;IPI00462873.3;IPI00648008.1;IPI00649865.1;IPI00648227.1;IPI00654038.2;IPI00649502.2;IPI00648159.1;IPI00921639.1;IPI00650000.2	Erythrocyte protein band 4.1;Protein 4.1;Band 4.1;P4.1;4.1R;Putative uncharacterized protein	Epb4.1;RP23-13A13.5-008;Epb41;Kiaa4056;RP23-13A13.5-010;RP23-13A13.5-005;RP23-13A13.5-003;RP23-13A13.5-006;RP23-13A13.5-009	A2A841;P48193-1;P48193;B6ZHC8;A2A838;P48193-2;A2A840;A2A842;A2A839;A2AD32;Q3UH12;A2A835;B6ZHC2	NP_906273;NP_001122079;NP_001122078	NM_183428	ENSMUST00000105975;ENSMUST00000105982;ENSMUST00000030739;ENSMUST00000084253;ENSMUST00000105972;ENSMUST00000105981;ENSMUST00000105980;ENSMUST00000105974;ENSMUST00000105979;ENSMUST00000097858;ENSMUST00000105970;ENSMUST00000105969;ENSMUST00000097859	MGI:95401;MGI:95401;MGI:95401;MGI:95401;MGI:95401;MGI:95401;MGI:95401;MGI:95401;MGI:95401	869	1742.19	15.31	8.0500000000000007	14.26	0.56000000000000005	15.23
IPI00123541.1;IPI00858173.1;IPI00856832.1	Coiled-coil domain-containing protein 92	Ccdc92;D5Bwg0834e	Q8VDN4	NP_659068	NM_144819	ENSMUST00000036206	MGI:106485	314	1622.03	10.84	12.76	9.8499999999999996	1.3799999999999999	28.489999999999998
IPI00110583.1	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10	Gng10	Q9CXP8	NP_079553	NM_025277	ENSMUST00000041160	MGI:1336169	68	3117.83	6.9	31.489999999999998	12.449999999999999	2.4100000000000001	12.24
IPI00223135.3;IPI00831717.2;IPI00831398.1	Rho GTPase-activating protein 28;Rho-type GTPase-activating protein 28	Arhgap28;Kiaa1314	Q8BN58-1;Q8BN58;Q8BN58-3;Q8BN58-2	NP_766552	NM_172964	ENSMUST00000024840;ENSMUST00000112687	MGI:2147003;MGI:2147003;MGI:2147003	729	4518.63	20.02	7.75	4.7199999999999998	1.29	33.43
